,close,ema_fast,ema_slow,rsi,signal
2026-07-21 18:47:41.420574,93.67699262694313,93.90404692183884,94.38256718198281,46.4818235825943,0
2026-07-21 18:48:41.420574,93.82548496355973,93.87785960241247,94.32951173260919,40.32680411498031,0
2026-07-21 18:49:41.420574,93.95073138873268,93.90215019785254,94.29343741414476,44.817749989941724,0
2026-07-21 18:50:41.420574,94.12395549348116,93.97608529639541,94.27729627884347,48.048214134596925,0
2026-07-21 18:51:41.420574,93.78394313269192,93.91203790849426,94.23031026492427,40.73907056905279,0
2026-07-21 18:52:41.420574,93.90006998127241,93.90804859942031,94.19885880933838,47.645055738443915,0
2026-07-21 18:53:41.420574,94.04660621792175,93.95423447225413,94.1843585625368,48.013649252457235,0
2026-07-21 18:54:41.420574,93.68943050890857,93.86596648447228,94.13722255742935,36.29661623461793,0
2026-07-21 18:55:41.420574,94.62231776448095,94.1180835778085,94.18342210095808,56.018436792065586,0
2026-07-21 18:56:41.420574,94.85923422493684,94.36513379351796,94.24778516038464,57.3899085488764,0
2026-07-21 18:57:41.420574,94.26358247633551,94.33128335445716,94.24928966666567,49.60579331571064,1
2026-07-21 18:58:41.420574,94.59185928065243,94.41814199652225,94.28191534418822,48.97954642400012,0
2026-07-21 18:59:41.420574,94.10451844553877,94.3136008128611,94.26502040145971,50.2879180933478,0
2026-07-21 19:00:41.420574,94.49806074741,94.37508745771073,94.28721472012164,61.65387358108688,0
2026-07-21 19:01:41.420574,95.0773585369137,94.60917781744507,94.36246651219707,64.11452241488018,0
2026-07-21 19:02:41.420574,94.66701737773785,94.628457670876,94.39147135653428,58.05667938391826,0
2026-07-21 19:03:41.420574,95.14870544236001,94.801873594704,94.46358888851768,60.73642460512051,0
2026-07-21 19:04:41.420574,95.35509590582825,94.98628103174542,94.54849431873772,60.96846079948105,0
2026-07-21 19:05:41.420574,95.7661259858255,95.24622934977212,94.66445923941275,67.438962559375,0
2026-07-21 19:06:41.420574,96.71452247715247,95.73566039223223,94.85970335729272,71.5982261545557,0
2026-07-21 19:07:41.420574,96.59182841915104,96.02104973453851,95.02466764889827,69.6038784299318,0
2026-07-21 19:08:41.420574,96.2149603369723,96.08568660201645,95.13802885728627,69.39337346131947,0
2026-07-21 19:09:41.420574,95.77020312215953,95.98052544206415,95.19823593013135,59.52887972674402,0
2026-07-21 19:10:41.420574,95.36229797967681,95.77444962126837,95.21386088723091,54.06077750094365,0
2026-07-21 19:11:41.420574,95.32374712496976,95.62421545583551,95.22432624320604,59.40349234411641,0
2026-07-21 19:12:41.420574,95.49432311237808,95.58091800801637,95.25004023074622,58.235092973249074,0
2026-07-21 19:13:41.420574,95.6326685120431,95.59816817602528,95.28648101944117,64.89313799699332,0
2026-07-21 19:14:41.420574,96.0462601365611,95.74753216287056,95.35884093535736,65.02980007643202,0
2026-07-21 19:15:41.420574,96.05276108250006,95.8492751360804,95.42492856841858,60.653999548809,0
2026-07-21 19:16:41.420574,96.77952812107871,96.15935946441317,95.5539380496243,71.58238883914031,0
2026-07-21 19:17:41.420574,96.64719970445974,96.32197287776204,95.65805820722768,66.48616705938352,0
2026-07-21 19:18:41.420574,98.00728428775454,96.88374334775955,95.88179402442071,73.27135933848201,0
2026-07-21 19:19:41.420574,98.32011796163705,97.36253488571873,96.11401535177465,72.80268738366931,0
2026-07-21 19:20:41.420574,97.8915391834289,97.53886965162212,96.28330333574173,61.58393948076728,0
2026-07-21 19:21:41.420574,97.35609293439835,97.47794407921421,96.38547377370902,56.95654353647874,0
2026-07-21 19:22:41.420574,97.59732914201994,97.51773910014947,96.50088857069102,62.90124366653131,0
2026-07-21 19:23:41.420574,97.48559774935703,97.50702531655199,96.59467039723064,67.07038233054132,0
2026-07-21 19:24:41.420574,97.84259799640307,97.61888287650237,96.71352064477087,74.9347985346547,0
2026-07-21 19:25:41.420574,98.07921680868984,97.77232752056486,96.84358694609648,76.64019562885457,0
2026-07-21 19:26:41.420574,98.0428023523614,97.86248579783039,96.95779793716932,75.29519065067657,0
2026-07-21 19:27:41.420574,97.6194054933272,97.78145902966267,97.02080818061293,68.66346688654468,0
2026-07-21 19:28:41.420574,96.86198188098427,97.47496664676987,97.0056818663626,57.19793272208021,0
2026-07-21 19:29:41.420574,96.63872440495075,97.19621923283017,96.97073353670433,54.98004070354391,0
2026-07-21 19:30:41.420574,97.0669238021125,97.15312075592429,96.97989451436224,52.57313187920096,0
2026-07-21 19:31:41.420574,97.1739706741776,97.16007072867541,96.99837795815418,54.737772232367796,0
2026-07-21 19:32:41.420574,96.5511012848216,96.95708091405749,96.95578017974155,34.90079977163822,0
2026-07-21 19:33:41.420574,96.6376917477472,96.85061785862072,96.92548604336113,31.69608691130233,0
2026-07-21 19:34:41.420574,96.83035043761161,96.84386205161769,96.91642550948023,37.83009759771015,0
2026-07-21 19:35:41.420574,96.38842171951104,96.69204860758215,96.86613943424508,38.659321310642284,0
2026-07-21 19:36:41.420574,96.46528427248381,96.6164604958827,96.82796275217258,36.20130226023262,0
2026-07-21 19:37:41.420574,96.49438863170681,96.57576987449075,96.7961937883187,37.66960185394858,0
2026-07-21 19:38:41.420574,95.9229034827915,96.35814774392433,96.7130232830304,27.329246107067945,0
2026-07-21 19:39:41.420574,96.10179716296564,96.27269755027145,96.65481127159566,26.32474500505279,0
2026-07-21 19:40:41.420574,96.38218942614975,96.3091948422309,96.62884728631511,31.215251192113215,0
2026-07-21 19:41:41.420574,96.92371504773739,96.51403491073307,96.65692993026009,42.33523662487456,-1
2026-07-21 19:42:41.420574,97.45061607375484,96.82622863174034,96.7325190867834,56.83232413140595,0
2026-07-21 19:43:41.420574,96.7617813897763,96.80474621775232,96.73530597278273,51.28901565745413,1
2026-07-21 19:44:41.420574,96.29286886981873,96.6341204351078,96.69316910583377,41.960386690715985,0
2026-07-21 19:45:41.420574,96.55038650342307,96.60620912454624,96.67957076274705,43.71953780655808,-1
2026-07-21 19:46:41.420574,96.80727947887917,96.67323257599057,96.69173349761678,52.785453684260744,0
2026-07-21 19:47:41.420574,97.06480332203219,96.80375615800445,96.72726395708492,54.477592096890234,0
2026-07-21 19:48:41.420574,98.99116906735955,97.53289379445616,96.94287396758726,66.61365412207618,0
2026-07-21 19:49:41.420574,99.27661432270614,98.11413397053948,97.16513495378906,72.75365174629705,0
2026-07-21 19:50:41.420574,99.84439714279644,98.69088836129181,97.42030278131358,74.70986861023496,0
2026-07-21 19:51:41.420574,100.32139802454304,99.23439158237557,97.69659756638306,76.26465581425676,0
2026-07-21 19:52:41.420574,100.64709365019594,99.70529227164903,97.97759719341286,83.55399035914034,0
2026-07-21 19:53:41.420574,100.48945902787577,99.96668119039128,98.21682213002838,81.25816362956405,0
2026-07-21 19:54:41.420574,100.8689436381224,100.267435339635,98.46940513079923,81.51909343537109,0
2026-07-21 19:55:41.420574,100.48253103085362,100.33913390337455,98.66113140699488,75.55737607696855,0
2026-07-21 19:56:41.420574,100.3641217274836,100.34746317807758,98.82332096132714,72.22722209648597,0
2026-07-21 19:57:41.420574,100.12143995356905,100.2721221032414,98.94695134154065,77.50319629601222,0
2026-07-21 19:58:41.420574,100.16237702326222,100.23554040991502,99.06270616837128,84.06386255862924,0
2026-07-21 19:59:41.420574,101.31970630659897,100.59692904214302,99.2776585624882,86.24325491233053,0
2026-07-21 20:00:41.420574,100.3860737103031,100.52664393152972,99.38322190989915,74.65978844419212,0
2026-07-21 20:01:41.420574,100.72920380549036,100.59416388951661,99.51141066186021,74.95525256682109,0
2026-07-21 20:02:41.420574,99.92284586989553,100.37039121630959,99.55059496738738,57.48703482430697,1
2026-07-21 20:03:41.420574,99.68687993700081,100.14255412320666,99.56357448830295,53.32335840292567,0
2026-07-21 20:04:41.420574,100.2313552354845,100.17215449396595,99.62717265470118,53.14643683640194,0
2026-07-21 20:05:41.420574,100.26349524503223,100.20260141098805,99.68777480616129,49.49246258201642,0
2026-07-21 20:06:41.420574,99.72462285606757,100.04327522601456,99.6912841442476,42.20552192758919,0
2026-07-21 20:07:41.420574,99.36697100143759,99.81784048448891,99.6603971782657,40.82556962105582,0
2026-07-21 20:08:41.420574,99.70676987590493,99.78081694829426,99.6648136256599,40.439182650160674,0
2026-07-21 20:09:41.420574,99.34158656004637,99.63440681887829,99.63403009560147,40.58092885268296,0
2026-07-21 20:10:41.420574,99.44981585483735,99.57287649753133,99.61648588219538,42.43923631047485,0
2026-07-21 20:11:41.420574,99.47260177478925,99.53945158995064,99.60278263387099,44.43199770968203,-1
2026-07-21 20:12:41.420574,99.14680160098635,99.40856826029588,99.55935586883436,41.691075391745855,0
2026-07-21 20:13:41.420574,100.21877364564901,99.67863672208026,99.62215756186433,40.86513906298301,0
2026-07-21 20:14:41.420574,100.53573315680802,99.96433553365618,99.70916476138277,51.38334738181157,1
2026-07-21 20:15:41.420574,99.52316186347922,99.81727764359721,99.69145019967766,40.07987501948598,0
2026-07-21 20:16:41.420574,99.61638902086392,99.7503147693528,99.6843015159811,47.144261962775836,0
2026-07-21 20:17:41.420574,99.28549578847974,99.59537510906179,99.64632001812383,46.3246981869379,0
2026-07-21 20:18:41.420574,99.71171245587784,99.63415422466714,99.6525478693385,45.13652723995194,-1
2026-07-21 20:19:41.420574,99.3154520866615,99.52792017866527,99.62044350908356,41.693191091638795,0
2026-07-21 20:20:41.420574,99.25808386592804,99.43797474108621,99.58593306687827,45.53544193027968,0
2026-07-21 20:21:41.420574,99.51057750541827,99.46217566253023,99.57875634673921,51.402473084531074,0
2026-07-21 20:22:41.420574,99.94345510250334,99.62260214252127,99.61348956157389,52.27021448532954,0
2026-07-21 20:23:41.420574,99.34330689897544,99.529503728006,99.58775787942166,50.01578928998049,-1
2026-07-21 20:24:41.420574,99.17605628105497,99.41168791235566,99.54854820338674,47.5143608950801,0
2026-07-21 20:25:41.420574,98.9385836254745,99.25398648339527,99.49045633882366,45.33324227197623,0
2026-07-21 20:26:41.420574,98.61191900918763,99.03996399199272,99.40678611695357,45.32639407085383,0
2026-07-21 20:27:41.420574,99.49464612932819,99.19152470443788,99.41515373717972,43.456439679506836,0
2026-07-21 20:28:41.420574,99.69713698480867,99.36006213122815,99.44200928457296,42.26196306454646,0
2026-07-21 20:29:41.420574,99.06669500764114,99.26227309003248,99.4062650677223,45.46844166214426,0
2026-07-21 20:30:41.420574,99.52562598116853,99.35005738707784,99.41763277376481,49.15994944350026,0
2026-07-21 20:31:41.420574,100.58670407967485,99.76227295127686,99.52897289813718,60.60925335462838,0
2026-07-21 20:32:41.420574,101.10293670995041,100.20916087083472,99.67887421354797,61.17909370176599,0
2026-07-21 20:33:41.420574,100.3432517269734,100.25385782288095,99.74214826244564,57.80307582259707,1
2026-07-21 20:34:41.420574,100.10113469054029,100.20295011210074,99.7763374460737,56.225810521860645,0
2026-07-21 20:35:41.420574,100.73459026513359,100.38016349644504,99.8675996193175,58.55764717824827,0
2026-07-21 20:36:41.420574,100.3807555323242,100.38036084173811,99.91647161103243,53.09154167723261,0
2026-07-21 20:37:41.420574,100.60266524639732,100.45446230995785,99.9818233858291,59.40621073407224,0
2026-07-21 20:38:41.420574,100.98998227311199,100.63296896434257,100.07783851795128,63.11709629066539,0
2026-07-21 20:39:41.420574,100.52651703732295,100.59748498866938,100.12056980551048,61.119435910180364,0
2026-07-21 20:40:41.420574,100.49675435929205,100.56390811221027,100.15639690587064,63.7710929840729,0
2026-07-21 20:41:41.420574,98.87612068925752,100.00131230455936,100.03446583762177,45.920746193377006,0
2026-07-21 20:42:41.420574,98.36392686859037,99.45551715923638,99.8753668881902,41.55239962369217,-1
2026-07-21 20:43:41.420574,98.23764279289378,99.04955903712218,99.71939316482863,44.388361919920406,0
2026-07-21 20:44:41.420574,97.61375120191136,98.57095642538525,99.51885583502698,37.34169754461427,0
2026-07-21 20:45:41.420574,98.42995685387719,98.5239565682159,99.41515117015557,35.24188693397495,0
2026-07-21 20:46:41.420574,97.71488616489687,98.25426643377622,99.25322116965474,27.430529774466805,0
2026-07-21 20:47:41.420574,97.49486392154837,98.00113226303361,99.085758574597,29.555549426574146,0
2026-07-21 20:48:41.420574,97.56023421019142,97.85416624541955,98.94047053989169,31.287785952610022,0
2026-07-21 20:49:41.420574,98.28087085472447,97.99640111518787,98.87765152225673,32.15891500280844,0
2026-07-21 20:50:41.420574,97.56293977913475,97.85191400317017,98.75244088005462,30.54181273535997,0
2026-07-21 20:51:41.420574,98.14452165521223,97.9494498871842,98.69454381102202,33.828782667925026,0
2026-07-21 20:52:41.420574,98.14963818572203,98.01617932003015,98.64264803718392,30.325029519193833,0
2026-07-21 20:53:41.420574,97.65888386019806,97.89708083341945,98.5489562108043,30.21081413404241,0
2026-07-21 20:54:41.420574,97.88993559732968,97.8946990880562,98.48619234285435,32.496922916515956,0
2026-07-21 20:55:41.420574,97.98946544511642,97.92628787374295,98.43888501926027,42.518485896269425,0
2026-07-21 20:56:41.420574,97.68935700653702,97.84731091800765,98.36750139900091,44.09675884592666,0
2026-07-21 20:57:41.420574,97.72425804903203,97.80629329501578,98.30624012757531,45.43428460128938,0
